CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
17181,2,241,57,240,120,23,14.36,2,0,0
17374,2,85,218,496,248,24,2.3,2,0,0
18085,2,265,330,690,345,25,1.54,2,0,0
12458,2,502,71,787,394,34,6.09,2,0,0
12653,2,919,148,2210,1105,37,3.5,2,0,0
12849,2,579,31,993,497,46,5.27,2,0,0
17608,2,229,33,192,96,54,0,2,0,0
16980,2,739,255,1028,514,71,0.45,2,0,0
16031,2,421,92,548,274,91,1.59,2,0,0
12875,2,2019,143,343,172,1,219,2,0,0
16986,2,1040,29,1873,937,3,0,2,0,0
13525,2,394,14,629,315,5,46.6,2,0,0
17737,2,108,9,168,84,8,5.44,2,0,0
16634,2,82,222,218,109,9,18.63,2,0,0
17781,2,34,159,188,94,12,8.45,2,0,0
17155,2,242,17,252,126,19,8.42,2,0,0
16185,2,260,16,529,265,31,7.17,2,0,0
15918,2,153,190,334,167,33,2.05,2,0,0
12925,2,540,4,679,340,41,1.63,2,0,0
14716,2,495,43,308,154,46,2.1,2,0,0
16780,2,270,100,422,211,51,2.72,2,0,0
14452,2,116,10,259,130,55,1.41,2,0,0
14664,2,465,19,636,318,78,0.13,2,0,0
13261,2,210,268,944,472,8,2.13,2,0,0
15198,2,120,92,194,97,10,3.44,2,0,0
13960,2,142,21,230,115,11,4.55,2,0,0
16149,2,308,4,281,141,18,8.06,2,0,0
17674,2,672,74,551,276,19,11.31,2,0,0
15252,2,522,36,741,371,44,3.4,2,0,0
15948,2,567,8,955,478,51,0.59,2,0,0
14672,2,454,234,766,383,58,1.68,2,0,0
15967,2,205,23,398,199,73,3.73,2,0,0
15012,2,225,53,405,203,110,2.64,2,0,0
13962,2,87,21,170,85,11,22.3,2,0,0
14242,2,123,234,281,141,13,6.07,2,0,0
17946,2,75,233,150,75,18,1.37,2,0,0
16824,2,236,15,461,231,23,5.92,2,0,0
12394,2,808,63,1080,540,25,6.38,2,0,0
15246,2,247,238,514,257,32,3.75,2,0,0
18265,2,309,72,772,386,43,1.98,2,0,0
14002,2,877,134,530,265,47,0.48,2,0,0
18005,2,86,3,226,113,52,0.83,2,0,0
17163,2,66,21,293,147,3,14,2,0,0
14865,2,108,7,52,26,4,121.33,2,0,0
14473,2,88,74,234,117,7,34.67,2,0,0
16835,2,61,128,181,91,10,27.11,2,0,0
17854,2,84,185,311,156,15,2.93,2,0,0
14628,2,272,91,672,336,22,6.57,2,0,0
14421,2,365,57,813,407,25,5.92,2,0,0
13417,2,162,4,641,321,26,7.41,2,0,0
18217,2,491,29,622,311,27,1.37,2,0,0
17704,2,343,168,885,443,27,2.37,2,0,0
12646,2,897,4,1347,674,43,1,2,0,0
14346,2,605,120,1022,511,55,2.98,2,0,0
17604,2,169,217,309,155,57,1.52,2,0,0
15976,2,275,165,428,214,83,0.57,2,0,0
15689,2,84,119,254,127,8,30.13,2,0,0
12962,2,129,7,266,133,15,7.07,2,0,0
16957,2,172,239,417,209,15,2.8,2,0,0
16778,2,194,74,246,123,16,13.27,2,0,0
15636,2,284,89,725,363,20,8,2,0,0
14780,2,310,54,448,224,26,0.92,2,0,0
13885,2,182,189,507,254,28,0.41,2,0,0
13292,2,347,38,579,290,29,8.17,2,0,0
17242,2,611,108,1135,568,30,1.85,2,0,0
16070,2,457,22,852,426,32,0.28,2,0,0
13955,2,154,154,323,162,33,4.72,2,0,0
12842,2,547,70,1119,560,34,7.21,2,0,0
16685,2,396,61,324,162,60,0,2,0,0
17290,2,397,3,513,257,92,0.13,2,0,0
15054,2,198,12,302,151,105,0.25,2,0,0
15800,2,332,107,697,349,116,1.2,2,0,0
13792,2,92,66,196,98,13,18.42,2,0,0
14220,2,272,247,632,316,21,5.5,2,0,0
17078,2,782,36,376,188,27,0,2,0,0
17362,2,191,239,312,156,30,2.06,2,0,0
13253,2,1572,156,1030,515,35,5.2,2,0,0
12545,2,517,75,832,416,41,3.91,2,0,0
15123,2,1195,7,2199,1100,93,1.89,2,0,0
18034,2,559,21,419,210,99,0,2,0,0
13548,2,436,96,678,339,114,1.2,2,0,0
14784,2,237,26,290,145,15,21.21,2,0,0
14496,2,159,311,539,270,16,3.39,2,0,0
17501,2,160,220,289,145,18,0,2,0,0
14331,2,252,124,463,232,27,0.37,2,0,0
13276,2,161,63,591,296,30,1.24,2,0,0
18123,2,582,24,574,287,31,0.21,2,0,0
15402,2,693,148,626,313,34,1.18,2,0,0
16268,2,532,71,618,309,44,0,2,0,0
13363,2,708,17,893,447,46,0.46,2,0,0
13821,2,153,144,386,193,51,2,2,0,0
16693,2,203,68,478,239,58,3.5,2,0,0
14985,2,256,198,292,146,78,1.94,2,0,0
17259,2,388,148,581,291,104,1.91,2,0,0
13566,2,567,40,857,429,134,0.24,2,0,0
17026,2,97,185,155,78,4,61.33,2,0,0
16836,2,165,39,252,126,11,7.6,2,0,0
14236,2,310,80,491,246,15,20.79,2,0,0
18261,2,146,43,324,162,19,2.6,2,0,0
18071,2,260,257,453,227,23,4.5,2,0,0
13405,2,163,204,557,279,24,4.71,2,0,0
15057,2,668,275,1490,745,25,1.67,2,0,0
12811,2,227,261,459,230,26,0.81,2,0,0
15963,2,298,19,471,236,26,0.93,2,0,0
15822,2,375,3,885,443,28,11.13,2,0,0
16343,2,175,16,329,165,29,0,2,0,0
14023,2,345,7,584,292,30,8.07,2,0,0
17447,2,443,40,542,271,33,0.89,2,0,0
15894,2,163,253,258,129,34,3.29,2,0,0
16208,2,333,44,664,332,61,3.75,2,0,0
16788,2,303,123,593,297,137,0.9,2,0,0
16200,2,516,4,1069,535,149,0.93,2,0,0
17029,2,400,110,716,358,1,126,2,0,0
18064,2,384,133,814,407,7,17,2,0,0
12358,2,242,1,928,464,12,9.31,2,0,0
12363,2,408,109,552,276,23,6,2,0,0
15163,2,186,18,304,152,29,6.18,2,0,0
15757,2,491,65,714,357,43,3.45,2,0,0
16053,2,1793,32,1512,756,81,1.07,2,0,0
12758,2,2135,116,2792,1396,84,1.66,2,0,0
18252,2,234,50,518,259,90,1.3,2,0,0
14670,2,326,280,393,197,107,0,2,0,0
14053,2,215,124,260,130,2,11.67,2,0,0
14882,2,158,26,590,295,6,0.7,2,0,0
13529,2,74,78,308,154,15,8.93,2,0,0
17926,2,306,133,397,199,17,3.5,2,0,0
15205,2,378,85,653,327,37,1.17,2,0,0
17144,2,483,1,985,493,42,1.77,2,0,0
13655,2,605,114,933,467,52,2.31,2,0,0
17931,2,249,134,408,204,63,1.89,2,0,0
13569,2,155,17,337,169,72,4.55,2,0,0
13544,2,112,39,276,138,76,2.6,2,0,0
16284,2,535,31,813,407,87,0.19,2,0,0
12397,2,1250,35,2215,1108,109,0.8,2,0,0
13596,2,384,5,664,332,133,0.05,2,0,0
16647,2,146,169,214,107,12,2.69,2,0,0
17384,2,88,19,336,168,12,14.21,2,0,0
15732,2,215,212,294,147,13,12.23,2,0,0
14819,2,109,64,272,136,13,10.58,2,0,0
13904,2,332,37,333,167,24,10.28,2,0,0
14851,2,325,23,511,256,28,8.59,2,0,0
16723,2,398,91,576,288,37,0.39,2,0,0
14128,2,564,60,638,319,40,4.33,2,0,0
14987,2,128,15,326,163,2,116.33,2,0,0
17707,2,144,185,152,76,3,37.75,2,0,0
12592,2,288,92,402,201,10,8.07,2,0,0
13711,2,140,218,252,126,11,0,2,0,0
17969,2,152,166,228,114,14,14.92,2,0,0
14114,2,101,273,387,194,15,4,2,0,0
15852,2,48,186,161,81,22,0.48,2,0,0
14697,2,181,218,189,95,22,0,2,0,0
12816,2,125,95,452,226,26,3.08,2,0,0
14164,2,1033,70,1632,816,28,0.36,2,0,0
13989,2,1313,65,1266,633,33,4.32,2,0,0
16311,2,394,17,616,308,35,0.86,2,0,0
14984,2,58,19,202,101,37,4.24,2,0,0
13707,2,351,267,806,403,48,1.02,2,0,0
15353,2,341,254,770,385,59,1.88,2,0,0
12762,2,1220,7,1703,852,61,0.26,2,0,0
14651,2,343,67,654,327,95,1.43,2,0,0
13461,3,1170,38,1445,482,14,4.77,3,0,0
16139,3,330,18,635,212,25,6.23,3,0,0
14958,3,128,147,484,161,33,2.42,3,0,0
16214,3,420,170,1063,354,36,2.28,3,0,0
13521,3,715,1,1070,357,312,0.02,3,0,0
16671,3,875,28,1692,564,3,27,3,0,0
17830,3,92,1,399,133,18,13.05,3,0,0
17146,3,212,105,750,250,33,7.41,3,0,0
16950,3,644,56,1179,393,39,7.54,3,0,0
12640,3,301,23,995,332,46,1.16,3,0,0
15452,3,280,29,528,176,47,4.24,3,0,0
14514,3,564,61,990,330,65,3.96,3,0,0
16706,3,249,37,531,177,108,0.62,3,0,0
14387,3,795,32,1728,576,125,0.54,3,0,0
14798,3,150,52,174,58,11,23.27,3,0,0
13502,3,264,16,292,97,17,18,3,0,0
13038,3,360,80,908,303,24,7.74,3,0,0
14731,3,256,47,380,127,38,3.73,3,0,0
15980,3,1560,88,2399,800,40,3.93,3,0,0
13562,3,757,81,1799,600,50,2.01,3,0,0
15111,3,710,29,1567,522,70,4.12,3,0,0
16023,3,358,46,720,240,90,2.2,3,0,0
12990,3,200,31,410,137,8,23.08,3,0,0
13330,3,751,92,1141,380,37,4.29,3,0,0
12942,3,196,131,662,221,67,3.44,3,0,0
17015,3,1978,28,1839,613,182,0.73,3,0,0
14828,3,2172,196,2140,713,17,8.69,3,0,0
15568,3,461,2,758,253,27,1.33,3,0,0
14383,3,817,38,1248,416,49,2.16,3,0,0
14775,3,1174,58,1012,337,57,5.31,3,0,0
13533,3,202,182,269,90,61,1.14,3,0,0
12526,3,624,0,1173,391,63,1.39,3,0,0
15506,3,842,22,972,324,121,0.72,3,0,0
18017,3,300,81,523,174,1,114.5,3,0,0
13819,3,1109,301,1140,380,26,0.49,3,0,0
17557,3,306,14,541,180,27,2,3,0,0
16357,3,246,33,659,220,31,5.42,3,0,0
15675,3,527,81,324,108,20,9.9,3,0,0
16882,3,424,66,705,235,39,6.55,3,0,0
16040,3,684,65,1314,438,57,3.16,3,0,0
13280,3,518,122,798,266,67,2.63,3,0,0
16885,3,178,15,450,150,82,3.58,3,0,0
16034,3,242,196,438,146,18,6.48,3,0,0
18062,3,396,173,721,240,23,6.27,3,0,0
14803,3,370,162,846,282,35,3,3,0,0
17564,3,146,24,454,151,38,1.15,3,0,0
17734,3,422,53,701,234,40,4.26,3,0,0
12356,3,1573,22,2487,829,52,5.3,3,0,0
16369,3,1026,18,1543,514,90,1.56,3,0,0
14669,3,770,241,1259,420,158,0.55,3,0,0
16049,3,763,40,1075,358,248,0.11,3,0,0
14616,3,104,242,406,135,2,36.5,3,0,0
13617,3,300,40,544,181,31,3.26,3,0,0
15920,3,94,154,164,55,52,0,3,0,0
16804,3,246,23,537,179,59,4.19,3,0,0
13851,3,1705,95,2651,884,77,2.39,3,0,0
16960,3,301,38,505,168,91,2.14,3,0,0
15787,3,534,26,933,311,156,0.18,3,0,0
12827,3,197,5,430,143,19,1.58,3,0,0
14013,3,462,110,473,158,30,5,3,0,0
13516,3,984,21,1374,458,42,5.17,3,0,0
17765,3,140,158,348,116,50,1.85,3,0,0
13546,3,357,12,621,207,72,1.95,3,0,0
18096,3,788,11,849,283,157,0.26,3,0,0
16000,3,5110,2,12394,4131,9,0,3,0,0
16832,3,33,184,199,66,11,3,3,0,0
16378,3,267,247,363,121,22,2.82,3,0,0
14973,3,369,107,1314,438,29,3.77,3,0,0
14631,3,622,50,1007,336,38,6.18,3,0,0
17282,3,1866,130,1685,562,79,1.91,3,0,0
16324,3,270,128,409,136,100,0.44,3,0,0
17500,3,17,17,1138,379,3,3,3,0,0
14500,3,117,88,357,119,6,16.67,3,0,0
13242,3,130,112,270,90,12,8.42,3,0,0
15516,3,27,44,62,21,15,0.07,3,0,0
17398,3,310,114,653,218,30,3.76,3,0,0
14779,3,84,280,386,129,40,1.07,3,0,0
12488,3,526,9,1245,415,45,1.23,3,0,0
13637,3,404,52,803,268,78,1.79,3,0,0
16221,3,714,36,861,287,90,3.51,3,0,0
14759,3,565,4,1599,533,91,2.29,3,0,0
17461,3,770,22,736,245,104,0.06,3,0,0
13334,3,1764,82,3502,1167,207,0.84,3,0,0
17351,3,113,36,587,196,22,9.08,3,0,0
16298,3,198,22,598,199,22,6.27,3,0,0
13951,3,459,176,674,225,38,3.08,3,0,0
13016,3,527,73,790,263,39,1.07,3,0,0
17295,3,293,28,547,182,53,0.52,3,0,0
16807,3,777,142,1107,369,56,1.97,3,0,0
17768,3,1122,8,2082,694,77,1.62,3,0,0
16495,3,328,3,648,216,78,3.13,3,0,0
12620,3,1179,14,1303,434,88,2.1,3,0,0
14465,3,398,246,1038,346,107,0.46,3,0,0
15036,3,316,72,430,143,107,0.91,3,0,0
12498,3,156,21,350,117,20,1.8,3,0,0
13389,3,428,11,783,261,49,4.49,3,0,0
14561,3,1012,75,1067,356,66,1.61,3,0,0
15067,3,954,78,1745,582,82,2.52,3,0,0
16012,3,799,35,1415,472,87,1.28,3,0,0
12360,3,1156,52,2302,767,104,1.18,3,0,0
16079,3,864,16,1352,451,18,1.15,3,0,0
13812,3,330,42,485,162,32,1.94,3,0,0
15414,3,442,9,760,253,36,6.27,3,0,0
18127,3,187,19,347,116,41,2.53,3,0,0
17320,3,634,100,1201,400,57,3.69,3,0,0
15901,3,372,16,350,117,101,1.28,3,0,0
18149,3,310,50,612,204,11,14.8,3,0,0
13318,3,304,1,641,214,14,1.84,3,0,0
13211,3,834,10,1095,365,45,6.48,3,0,0
17835,3,344,2,342,114,45,0.34,3,0,0
13591,3,485,64,1117,372,56,3.53,3,0,0
14125,3,1628,10,2721,907,159,0.41,3,0,0
17076,3,295,36,841,280,17,13.62,3,0,0
17483,3,191,65,414,138,18,5.8,3,0,0
14021,3,192,155,632,211,22,4.76,3,0,0
12999,3,342,196,456,152,25,1.78,3,0,0
12808,3,187,36,456,152,26,12.73,3,0,0
14450,3,241,180,483,161,32,3.56,3,0,0
17797,3,498,22,780,260,102,1.45,3,0,0
13003,3,103,105,149,50,4,21.6,3,0,0
16174,3,651,126,1010,337,19,1.09,3,0,0
14006,3,641,115,962,321,22,6.76,3,0,0
17980,3,682,165,811,270,23,6.62,3,0,0
15133,3,680,127,982,327,27,6.18,3,0,0
15651,3,479,36,646,215,27,7.19,3,0,0
15245,3,1784,134,2516,839,55,1.43,3,0,0
14856,3,711,36,1291,430,65,0.31,3,0,0
16851,3,271,4,342,114,17,2.47,3,0,0
16943,3,145,211,817,272,23,3.31,3,0,0
13000,3,379,106,535,178,30,8.57,3,0,0
15440,3,197,54,384,128,50,2.51,3,0,0
16110,3,720,45,1321,440,283,0.78,3,0,0
12891,3,950,185,331,110,2,53.5,3,0,0
15933,3,885,21,1107,369,63,0.88,3,0,0
14836,3,45,10,102,34,5,4,3,0,0
16226,3,192,203,255,85,6,4.43,3,0,0
13029,3,134,30,1248,416,8,35.67,3,0,0
15780,3,220,183,475,158,26,6.18,3,0,0
18150,3,332,32,567,189,29,4.69,3,0,0
12412,3,824,74,1143,381,42,1.63,3,0,0
14823,3,87,180,315,105,55,0.19,3,0,0
17618,3,319,5,930,310,56,5.38,3,0,0
15026,3,225,80,464,155,56,3.32,3,0,0
13764,3,923,70,1516,505,182,1.3,3,0,0
17864,3,706,12,555,185,70,2.94,3,0,0
17892,3,109,56,244,81,27,3.67,3,0,0
14075,3,754,4,942,314,33,6.07,3,0,0
15156,3,597,1,961,320,51,0.57,3,0,0
15164,3,351,68,825,275,79,2.69,3,0,0
16511,3,401,21,916,305,134,1.55,3,0,0
13666,3,41,60,85,28,12,20.64,3,0,0
12593,3,204,108,382,127,13,5.79,3,0,0
13414,3,1574,133,1391,464,23,7.04,3,0,0
12759,3,894,52,1411,470,80,2.45,3,0,0
15009,3,639,12,1259,420,148,0.07,3,0,0
16464,3,952,19,1299,433,152,0.53,3,0,0
16442,3,443,1,609,203,161,2.11,3,0,0
14461,3,765,148,2103,701,172,0.63,3,0,0
16927,3,993,115,543,181,5,49,3,0,0
16041,3,1584,30,3166,1055,6,22,3,0,0
12787,3,258,9,419,140,16,11.37,3,0,0
13427,3,545,19,583,194,25,6.96,3,0,0
16146,3,427,157,734,245,26,2.64,3,0,0
15865,3,368,40,895,298,37,4.41,3,0,0
15399,3,611,1,816,272,45,1.55,3,0,0
13652,3,578,45,1095,365,48,5.19,3,0,0
17083,3,772,109,1406,469,24,3.8,3,0,0
16008,3,323,23,479,160,29,5.63,3,0,0
16099,3,434,50,732,244,29,4.61,3,0,0
14001,3,962,45,2043,681,34,8.61,3,0,0
14127,3,321,122,710,237,39,4.33,3,0,0
13140,3,185,108,422,141,40,5.84,3,0,0
17703,3,590,35,799,266,47,1.91,3,0,0
17047,3,533,85,1101,367,59,1.86,3,0,0
14700,3,1314,32,2195,732,80,1.85,3,0,0
17974,3,500,24,704,235,143,1.18,3,0,0
17590,3,820,2,1452,484,160,0.19,3,0,0
12798,3,5256,10,6977,2326,6,22.86,3,0,0
17615,3,140,130,330,110,13,7,3,0,0
16948,3,1614,138,435,145,15,10.33,3,0,0
17990,3,414,236,631,210,27,4.43,3,0,0
16317,3,890,119,1342,447,64,2.6,3,0,0
16889,3,925,194,1579,526,112,1.05,3,0,0
18273,3,80,2,204,68,1,127.5,3,0,0
12527,3,233,81,331,110,17,15.19,3,0,0
15680,3,952,9,1334,445,61,4.61,3,0,0
14540,3,411,9,953,318,64,4.26,3,0,0
13249,3,546,92,711,237,21,7.64,3,0,0
16734,3,345,52,647,216,44,1.2,3,0,0
13037,3,431,138,881,294,44,2.49,3,0,0
15306,3,810,64,1174,391,57,1.46,3,0,0
18036,3,232,32,403,134,77,2.29,3,0,0
14499,3,496,26,808,269,146,1.33,3,0,0
15907,3,477,3,882,294,174,0.92,3,0,0
17024,3,69,45,96,32,2,55.5,3,0,0
18081,3,195,36,343,114,14,6.06,3,0,0
14712,3,315,29,917,306,21,3.42,3,0,0
16593,3,116,50,330,110,24,10.65,3,0,0
15806,3,602,46,785,262,24,7.67,3,0,0
12372,3,788,71,1196,399,33,4.67,3,0,0
14720,3,219,5,664,221,34,3.33,3,0,0
17759,3,696,17,819,273,81,1.73,3,0,0
17886,3,469,31,869,290,93,2.14,3,0,0
13344,3,952,67,2512,837,115,1.82,3,0,0
15051,3,1010,23,1383,461,130,0.89,3,0,0
15436,3,574,12,1068,356,243,0.76,3,0,0
15759,3,60,218,253,84,5,23.17,3,0,0
16551,3,970,95,922,307,26,7.74,3,0,0
16136,3,440,59,709,236,35,6.03,3,0,0
13492,3,408,136,1270,423,38,1.57,3,0,0
15053,3,984,4,694,231,49,4.06,3,0,0
17360,3,328,17,568,189,113,1.34,3,0,0
13258,3,282,11,673,224,28,5.51,3,0,0
17420,3,265,50,599,200,28,11.1,3,0,0
13900,3,430,183,741,247,42,1.88,3,0,0
16020,3,487,16,851,284,42,1.07,3,0,0
16460,3,876,28,811,270,128,0.4,3,0,0
17777,3,501,24,648,216,141,0.39,3,0,0
16102,3,942,42,1842,614,41,1.52,3,0,0
15456,3,633,283,435,145,48,1.32,3,0,0
13486,3,669,78,1122,374,69,1.12,3,0,0
16418,3,280,44,631,210,76,1.93,3,0,0
17932,3,789,29,1332,444,84,2.03,3,0,0
16037,3,428,269,855,285,37,2.32,3,0,0
16969,3,815,39,635,212,41,3.78,3,0,0
17580,3,87,252,213,71,42,2.42,3,0,0
13867,3,501,31,1005,335,51,3.15,3,0,0
12609,3,639,78,965,322,56,4.29,3,0,0
18043,3,265,24,529,176,106,3,3,0,0
16872,3,600,77,680,227,5,17.83,3,0,0
16866,3,60,140,208,69,10,1.9,3,0,0
17588,3,676,100,1240,413,19,5.95,3,0,0
17817,3,67,4,388,129,32,8.5,3,0,0
15192,3,918,119,1044,348,36,4.9,3,0,0
14765,3,135,29,254,85,38,3.84,3,0,0
15577,3,89,151,259,86,39,4.05,3,0,0
13376,3,490,99,870,290,44,2.73,3,0,0
13124,3,2119,89,3756,1252,185,1.21,3,0,0
13848,3,3700,92,1255,418,3,68.25,3,0,0
13643,3,273,31,519,173,24,5.67,3,0,0
16385,3,258,60,555,185,52,5.45,3,0,0
17064,3,316,58,855,285,53,4.45,3,0,0
14246,3,804,110,1474,491,57,1.82,3,0,0
13379,3,601,26,573,191,85,1.14,3,0,0
12950,3,1380,2,1843,614,13,0.95,3,0,0
14332,3,463,22,840,280,22,5.17,3,0,0
18035,3,584,35,714,238,44,0.15,3,0,0
16431,3,442,213,623,208,51,1.12,3,0,0
18287,3,1586,42,1837,612,59,2.28,3,0,0
14250,3,1200,7,1904,635,94,0.75,3,0,0
16940,3,2169,52,3050,1017,226,0.78,3,0,0
18202,3,581,199,1397,466,55,1.66,3,0,0
15799,3,955,75,884,295,94,2.66,3,0,0
14418,3,1711,3,1937,646,114,0.84,3,0,0
14971,3,639,35,1098,366,144,0.05,3,0,0
16532,3,2016,17,6749,2250,2,106.67,3,0,0
17025,3,235,60,358,119,8,39,3,0,0
17545,3,337,43,642,214,122,0,3,0,0
13772,3,540,33,1123,374,141,1.19,3,0,0
14529,3,325,60,579,193,177,0.23,3,0,0
14385,3,159,9,202,67,13,1.08,3,0,0
16478,3,224,25,331,110,15,2.44,3,0,0
17033,3,750,86,1030,343,24,10.07,3,0,0
17361,3,157,49,488,163,26,8.64,3,0,0
15582,3,453,24,683,228,39,4.53,3,0,0
17917,3,184,45,335,112,77,3.47,3,0,0
13827,3,138,57,410,137,83,0.93,3,0,0
13373,3,1651,60,3312,1104,135,1.36,3,0,0
14880,3,364,77,676,225,44,4.8,3,0,0
15807,3,430,50,904,301,48,0.55,3,0,0
16762,3,480,19,1207,402,51,2,3,0,0
14161,3,450,215,1098,366,87,1.48,3,0,0
17198,3,357,23,692,231,89,3.64,3,0,0
15427,3,967,33,1431,477,233,0.04,3,0,0
15797,3,872,113,2192,731,7,31.83,3,0,0
15462,3,172,94,235,78,9,9.2,3,0,0
15768,3,244,115,622,207,23,4.23,3,0,0
18259,3,714,24,2339,780,27,8.32,3,0,0
17550,3,86,197,267,89,42,1.1,3,0,0
17341,3,443,156,682,227,147,1.34,3,0,0
13487,3,265,57,575,192,26,8.94,3,0,0
13606,3,276,29,277,92,40,7.23,3,0,0
16930,3,339,26,379,126,47,0.81,3,0,0
17179,3,290,178,712,237,56,2.32,3,0,0
15485,3,1281,30,2565,855,59,4.07,3,0,0
15334,3,272,156,348,116,66,0.17,3,0,0
13959,3,355,79,594,198,79,3.17,3,0,0
16589,3,368,71,459,153,31,2.78,3,0,0
12642,3,546,25,905,302,38,1.91,3,0,0
17058,3,592,81,1180,393,51,2.57,3,0,0
13174,3,1351,16,2739,913,227,1.21,3,0,0
17616,3,224,173,571,190,1,96.5,3,0,0
17312,3,372,138,644,215,11,1.54,3,0,0
14737,3,345,3,1165,388,15,21.81,3,0,0
13705,3,363,7,712,237,25,13.52,3,0,0
12422,3,367,95,684,228,38,6.16,3,0,0
12754,3,6481,235,3011,1004,49,1.16,3,0,0
13425,3,1122,108,1609,536,65,2.45,3,0,0
14592,3,407,35,558,186,132,0.18,3,0,0
14681,3,76,71,499,166,6,23.33,3,0,0
15376,3,615,40,1222,407,100,1.57,3,0,0
18235,3,1578,71,1796,599,100,1.41,3,0,0
13058,3,52,24,271,90,5,18,3,0,0
14463,3,178,98,515,172,5,26.5,3,0,0
17045,3,106,113,339,113,20,6.38,3,0,0
13946,3,443,79,562,187,11,18.8,3,0,0
12414,3,297,217,442,147,15,6.57,3,0,0
14818,3,324,73,658,219,41,3.81,3,0,0
17266,3,153,2,297,99,60,2,3,0,0
16010,3,202,245,392,131,62,1.47,3,0,0
17371,3,151,17,418,139,83,4.04,3,0,0
16997,3,360,288,702,234,7,3.36,3,0,0
18170,3,409,33,980,327,29,4.95,3,0,0
17631,3,334,1,528,176,39,6.05,3,0,0
12541,3,675,29,841,280,45,5.21,3,0,0
15747,3,466,12,947,316,52,1.79,3,0,0
17158,3,778,32,1267,422,53,4.95,3,0,0
14930,3,1160,108,2363,788,116,1.31,3,0,0
14593,3,330,21,617,206,127,1.18,3,0,0
17472,3,455,191,698,233,142,0.62,3,0,0
17955,4,273,198,557,139,14,1.11,4,0,0
13592,4,84,35,248,62,15,15.2,4,0,0
13865,4,204,58,502,126,26,7.93,4,0,0
14931,4,414,4,865,216,28,6.35,4,0,0
15952,4,391,33,782,196,65,2.29,4,0,0
13471,4,1583,1,2502,626,214,0.18,4,0,0
12695,4,220,7,582,146,23,7.73,4,0,0
16539,4,477,2,1389,347,36,8.39,4,0,0
15116,4,648,17,1353,338,37,4.25,4,0,0
15421,4,500,58,950,238,40,4.81,4,0,0
13200,4,516,19,870,218,42,2.33,4,0,0
15673,4,1451,88,2726,682,107,1.73,4,0,0
17812,4,329,12,700,175,113,2.68,4,0,0
17019,4,820,11,1258,315,166,1.56,4,0,0
12348,4,2332,75,1437,359,21,10.85,4,0,0
17515,4,243,31,639,160,49,3.33,4,0,0
16169,4,1325,8,1823,456,71,0.8,4,0,0
17921,4,425,64,820,205,114,1.43,4,0,0
12370,4,2349,51,3422,856,142,1.88,4,0,0
17388,4,1068,77,1260,315,13,14.86,4,0,0
12820,4,722,3,942,236,55,5.55,4,0,0
16295,4,841,9,1329,332,70,0.69,4,0,0
15716,4,738,145,1101,275,101,1.91,4,0,0
17523,4,872,11,653,163,25,0.22,4,0,0
12993,4,240,23,415,104,26,10.54,4,0,0
15550,4,295,4,576,144,43,4.93,4,0,0
14224,4,483,110,1010,253,105,1.86,4,0,0
12700,4,2944,7,4526,1132,192,0.78,4,0,0
17268,4,844,107,764,191,3,27.2,4,0,0
12393,4,816,72,1583,396,47,4.11,4,0,0
13515,4,681,72,891,223,50,2.98,4,0,0
16126,4,2125,29,6288,1572,57,2.29,4,0,0
14467,4,276,17,596,149,67,3.34,4,0,0
17092,4,1130,50,1774,444,99,1.84,4,0,0
13869,4,1709,123,3084,771,234,0.77,4,0,0
16342,4,157,75,322,81,10,7.36,4,0,0
12680,4,439,0,791,198,32,2.31,4,0,0
16007,4,1388,47,1694,424,221,0.44,4,0,0
13489,4,560,105,450,113,11,14.46,4,0,0
17370,4,540,72,446,112,31,3,4,0,0
16206,4,272,54,537,134,52,4.35,4,0,0
13247,4,328,17,501,125,18,2.63,4,0,0
13720,4,500,116,785,196,41,3.32,4,0,0
15062,4,763,71,988,247,47,5.11,4,0,0
17883,4,374,3,664,166,133,1.72,4,0,0
13614,4,564,24,1585,396,171,1.57,4,0,0
17720,4,576,26,1196,299,39,6.94,4,0,0
12399,4,1173,119,1034,259,46,2.63,4,0,0
14871,4,179,3,501,125,68,3.87,4,0,0
13555,4,2636,73,4099,1025,128,0.96,4,0,0
15571,4,264,11,650,163,47,1.16,4,0,0
12615,4,1365,2,2093,523,81,1.65,4,0,0
13196,4,1224,11,1798,450,97,2.29,4,0,0
15644,4,550,166,804,201,166,0.4,4,0,0
14824,4,525,10,1128,282,19,2.82,4,0,0
16175,4,533,94,1038,260,45,2.53,4,0,0
15743,4,214,16,776,194,59,1.98,4,0,0
16112,4,574,143,196,49,15,12.87,4,0,0
14163,4,893,87,2446,612,36,2.94,4,0,0
14897,4,468,7,1366,342,43,5.33,4,0,0
13203,4,800,9,869,217,56,4.13,4,0,0
15530,4,938,21,1497,374,90,2.11,4,0,0
15756,4,241,61,528,132,160,0.98,4,0,0
16833,4,440,1,1107,277,46,7.22,4,0,0
16806,4,355,103,736,184,67,1.47,4,0,0
15819,4,1357,49,1905,476,96,1.85,4,0,0
15574,4,332,177,676,169,131,1.28,4,0,0
16370,4,640,82,1302,326,143,0.65,4,0,0
16469,4,260,23,625,156,148,1.31,4,0,0
13285,4,2051,23,2709,677,157,1.42,4,0,0
16728,4,671,46,1048,262,218,0.83,4,0,0
